Subject,Session,Folder,File
sub-MU03287,ses-202307311,func,sub-MU03287_ses-202307311_task-rest_dir-AP_run-1_bold
sub-MU03287,ses-202307311,func,sub-MU03287_ses-202307311_task-rest_dir-AP_run-2_bold
sub-MU03287,ses-202307311,func,sub-MU03287_ses-202307311_task-rest_dir-PA_run-1_bold
sub-MU03287,ses-202307311,func,sub-MU03287_ses-202307311_task-rest_dir-PA_run-2_bold
sub-MU03287,ses-202307311,anat,sub-MU03287_ses-202307311_rec-norm_run-1_T1w
sub-MU03287,ses-202307311,anat,sub-MU03287_ses-202307311_rec-norm_run-1_T2w
sub-MU03287,ses-202305221,func,sub-MU03287_ses-202305221_task-rest_dir-AP_run-1_bold
sub-MU03287,ses-202305221,func,sub-MU03287_ses-202305221_task-rest_dir-AP_run-2_bold
sub-MU03287,ses-202305221,func,sub-MU03287_ses-202305221_task-rest_dir-PA_run-1_bold
sub-MU03287,ses-202305221,func,sub-MU03287_ses-202305221_task-rest_dir-PA_run-2_bold
sub-MU03287,ses-202305221,anat,sub-MU03287_ses-202305221_rec-norm_run-1_T1w
sub-MU03287,ses-202305221,anat,sub-MU03287_ses-202305221_rec-norm_run-1_T2w
sub-HA14401,ses-202308211,func,sub-HA14401_ses-202308211_task-rest_dir-AP_run-1_bold
sub-HA14401,ses-202308211,func,sub-HA14401_ses-202308211_task-rest_dir-AP_run-2_bold
sub-HA14401,ses-202308211,func,sub-HA14401_ses-202308211_task-rest_dir-PA_run-1_bold
sub-HA14401,ses-202308211,func,sub-HA14401_ses-202308211_task-rest_dir-PA_run-2_bold
sub-HA14401,ses-202308211,anat,sub-HA14401_ses-202308211_rec-norm_run-1_T1w
sub-HA14401,ses-202308211,anat,sub-HA14401_ses-202308211_rec-norm_run-2_T1w
sub-HA14401,ses-202308211,anat,sub-HA14401_ses-202308211_rec-norm_run-1_T2w
sub-HA14401,ses-202308211,anat,sub-HA14401_ses-202308211_rec-norm_run-2_T2w
sub-CM08970,ses-202308221,func,sub-CM08970_ses-202308221_task-rest_dir-AP_run-1_bold
sub-CM08970,ses-202308221,func,sub-CM08970_ses-202308221_task-rest_dir-AP_run-2_bold
sub-CM08970,ses-202308221,func,sub-CM08970_ses-202308221_task-rest_dir-PA_run-1_bold
sub-CM08970,ses-202308221,func,sub-CM08970_ses-202308221_task-rest_dir-PA_run-2_bold
sub-CM08970,ses-202308221,anat,sub-CM08970_ses-202308221_rec-norm_run-1_T1w
sub-CM08970,ses-202308221,anat,sub-CM08970_ses-202308221_rec-norm_run-1_T2w
sub-CM08970,ses-202310311,func,sub-CM08970_ses-202310311_task-rest_dir-AP_run-1_bold
sub-CM08970,ses-202310311,func,sub-CM08970_ses-202310311_task-rest_dir-AP_run-2_bold
sub-CM08970,ses-202310311,func,sub-CM08970_ses-202310311_task-rest_dir-PA_run-1_bold
sub-CM08970,ses-202310311,func,sub-CM08970_ses-202310311_task-rest_dir-PA_run-2_bold
sub-CM08970,ses-202310311,anat,sub-CM08970_ses-202310311_rec-norm_run-1_T1w
sub-CM08970,ses-202310311,anat,sub-CM08970_ses-202310311_rec-norm_run-2_T1w
sub-CM08970,ses-202310311,anat,sub-CM08970_ses-202310311_rec-norm_run-1_T2w
sub-ME59951,ses-202308181,func,sub-ME59951_ses-202308181_task-rest_dir-AP_run-1_bold
sub-ME59951,ses-202308181,func,sub-ME59951_ses-202308181_task-rest_dir-AP_run-2_bold
sub-ME59951,ses-202308181,func,sub-ME59951_ses-202308181_task-rest_dir-PA_run-1_bold
sub-ME59951,ses-202308181,func,sub-ME59951_ses-202308181_task-rest_dir-PA_run-2_bold
sub-ME59951,ses-202308181,anat,sub-ME59951_ses-202308181_run-1_T1w
sub-ME59951,ses-202308181,anat,sub-ME59951_ses-202308181_run-1_T2w
sub-ME59951,ses-202310271,func,sub-ME59951_ses-202310271_task-rest_dir-AP_run-1_bold
sub-ME59951,ses-202310271,func,sub-ME59951_ses-202310271_task-rest_dir-AP_run-2_bold
sub-ME59951,ses-202310271,func,sub-ME59951_ses-202310271_task-rest_dir-PA_run-1_bold
sub-ME59951,ses-202310271,func,sub-ME59951_ses-202310271_task-rest_dir-PA_run-2_bold
sub-ME59951,ses-202310271,anat,sub-ME59951_ses-202310271_run-1_T1w
sub-ME59951,ses-202310271,anat,sub-ME59951_ses-202310271_run-1_T2w
sub-LA26945,ses-202308211,func,sub-LA26945_ses-202308211_task-rest_dir-AP_run-1_bold
sub-LA26945,ses-202308211,func,sub-LA26945_ses-202308211_task-rest_dir-AP_run-2_bold
sub-LA26945,ses-202308211,func,sub-LA26945_ses-202308211_task-rest_dir-PA_run-1_bold
sub-LA26945,ses-202308211,func,sub-LA26945_ses-202308211_task-rest_dir-PA_run-2_bold
sub-LA26945,ses-202308211,anat,sub-LA26945_ses-202308211_run-1_T1w
sub-LA26945,ses-202308211,anat,sub-LA26945_ses-202308211_run-1_T2w
sub-LA26945,ses-202310271,func,sub-LA26945_ses-202310271_task-rest_dir-AP_run-1_bold
sub-LA26945,ses-202310271,func,sub-LA26945_ses-202310271_task-rest_dir-AP_run-2_bold
sub-LA26945,ses-202310271,func,sub-LA26945_ses-202310271_task-rest_dir-PA_run-1_bold
sub-LA26945,ses-202310271,func,sub-LA26945_ses-202310271_task-rest_dir-PA_run-2_bold
sub-LA26945,ses-202310271,anat,sub-LA26945_ses-202310271_run-1_T1w
sub-LA26945,ses-202310271,anat,sub-LA26945_ses-202310271_run-1_T2w
sub-HA12047,ses-202308221,func,sub-HA12047_ses-202308221_task-rest_dir-AP_run-1_bold
sub-HA12047,ses-202308221,func,sub-HA12047_ses-202308221_task-rest_dir-AP_run-2_bold
sub-HA12047,ses-202308221,func,sub-HA12047_ses-202308221_task-rest_dir-PA_run-1_bold
sub-HA12047,ses-202308221,func,sub-HA12047_ses-202308221_task-rest_dir-PA_run-2_bold
sub-HA12047,ses-202308221,anat,sub-HA12047_ses-202308221_rec-norm_run-1_T1w
sub-HA12047,ses-202308221,anat,sub-HA12047_ses-202308221_rec-norm_run-1_T2w
sub-HA12047,ses-202308231,func,sub-HA12047_ses-202308231_task-rest_dir-AP_run-1_bold
sub-HA12047,ses-202308231,func,sub-HA12047_ses-202308231_task-rest_dir-AP_run-2_bold
sub-HA12047,ses-202308231,func,sub-HA12047_ses-202308231_task-rest_dir-PA_run-1_bold
sub-HA12047,ses-202308231,func,sub-HA12047_ses-202308231_task-rest_dir-PA_run-2_bold
sub-HA12047,ses-202308231,anat,sub-HA12047_ses-202308231_rec-norm_run-1_T1w
sub-HA12047,ses-202308231,anat,sub-HA12047_ses-202308231_rec-norm_run-1_T2w
sub-JE26896,ses-202308291,func,sub-JE26896_ses-202308291_task-rest_dir-AP_run-1_bold
sub-JE26896,ses-202308291,func,sub-JE26896_ses-202308291_task-rest_dir-AP_run-2_bold
sub-JE26896,ses-202308291,func,sub-JE26896_ses-202308291_task-rest_dir-PA_run-1_bold
sub-JE26896,ses-202308291,func,sub-JE26896_ses-202308291_task-rest_dir-PA_run-2_bold
sub-JE26896,ses-202308291,anat,sub-JE26896_ses-202308291_run-1_T1w
sub-JE26896,ses-202308291,anat,sub-JE26896_ses-202308291_run-1_T2w
sub-JE26896,ses-202311071,func,sub-JE26896_ses-202311071_task-rest_dir-AP_run-1_bold
sub-JE26896,ses-202311071,func,sub-JE26896_ses-202311071_task-rest_dir-AP_run-2_bold
sub-JE26896,ses-202311071,func,sub-JE26896_ses-202311071_task-rest_dir-PA_run-1_bold
sub-JE26896,ses-202311071,func,sub-JE26896_ses-202311071_task-rest_dir-PA_run-2_bold
sub-JE26896,ses-202311071,anat,sub-JE26896_ses-202311071_run-1_T1w
sub-JE26896,ses-202311071,anat,sub-JE26896_ses-202311071_run-1_T2w
sub-SD10646,ses-202308211,func,sub-SD10646_ses-202308211_task-rest_dir-AP_run-1_bold
sub-SD10646,ses-202308211,func,sub-SD10646_ses-202308211_task-rest_dir-AP_run-2_bold
sub-SD10646,ses-202308211,func,sub-SD10646_ses-202308211_task-rest_dir-PA_run-1_bold
sub-SD10646,ses-202308211,func,sub-SD10646_ses-202308211_task-rest_dir-PA_run-2_bold
sub-SD10646,ses-202308211,anat,sub-SD10646_ses-202308211_rec-norm_run-1_T1w
sub-SD10646,ses-202308211,anat,sub-SD10646_ses-202308211_rec-norm_run-1_T2w
sub-SD10646,ses-202310271,func,sub-SD10646_ses-202310271_task-rest_dir-AP_run-1_bold
sub-SD10646,ses-202310271,func,sub-SD10646_ses-202310271_task-rest_dir-AP_run-2_bold
sub-SD10646,ses-202310271,func,sub-SD10646_ses-202310271_task-rest_dir-PA_run-1_bold
sub-SD10646,ses-202310271,func,sub-SD10646_ses-202310271_task-rest_dir-PA_run-2_bold
sub-SD10646,ses-202310271,anat,sub-SD10646_ses-202310271_rec-norm_run-2_T1w
sub-SD10646,ses-202310271,anat,sub-SD10646_ses-202310271_rec-norm_run-1_T2w
sub-LS03187,ses-202308181,func,sub-LS03187_ses-202308181_task-rest_dir-AP_run-1_bold
sub-LS03187,ses-202308181,func,sub-LS03187_ses-202308181_task-rest_dir-AP_run-2_bold
sub-LS03187,ses-202308181,func,sub-LS03187_ses-202308181_task-rest_dir-PA_run-1_bold
sub-LS03187,ses-202308181,func,sub-LS03187_ses-202308181_task-rest_dir-PA_run-2_bold
sub-LS03187,ses-202308181,anat,sub-LS03187_ses-202308181_run-1_T1w
sub-LS03187,ses-202308181,anat,sub-LS03187_ses-202308181_run-1_T2w
sub-SL03607,ses-202307131,func,sub-SL03607_ses-202307131_task-rest_dir-AP_run-1_bold
sub-SL03607,ses-202307131,func,sub-SL03607_ses-202307131_task-rest_dir-AP_run-2_bold
sub-SL03607,ses-202307131,func,sub-SL03607_ses-202307131_task-rest_dir-PA_run-1_bold
sub-SL03607,ses-202307131,func,sub-SL03607_ses-202307131_task-rest_dir-PA_run-2_bold
sub-SL03607,ses-202309201,func,sub-SL03607_ses-202309201_task-rest_dir-AP_run-1_bold
sub-SL03607,ses-202309201,func,sub-SL03607_ses-202309201_task-rest_dir-AP_run-2_bold
sub-SL03607,ses-202309201,func,sub-SL03607_ses-202309201_task-rest_dir-PA_run-1_bold
sub-SL03607,ses-202309201,func,sub-SL03607_ses-202309201_task-rest_dir-PA_run-2_bold
sub-SL03607,ses-202309201,anat,sub-SL03607_ses-202309201_run-1_T1w
sub-SL03607,ses-202309201,anat,sub-SL03607_ses-202309201_run-1_T2w
sub-MU07033,ses-202308181,func,sub-MU07033_ses-202308181_task-rest_dir-AP_run-1_bold
sub-MU07033,ses-202308181,func,sub-MU07033_ses-202308181_task-rest_dir-AP_run-2_bold
sub-MU07033,ses-202308181,func,sub-MU07033_ses-202308181_task-rest_dir-PA_run-1_bold
sub-MU07033,ses-202308181,func,sub-MU07033_ses-202308181_task-rest_dir-PA_run-2_bold
sub-MU07033,ses-202308181,anat,sub-MU07033_ses-202308181_rec-norm_run-1_T1w
sub-MU07033,ses-202308181,anat,sub-MU07033_ses-202308181_rec-norm_run-1_T2w
sub-KC15274,ses-202308171,func,sub-KC15274_ses-202308171_task-rest_dir-AP_run-1_bold
sub-KC15274,ses-202308171,func,sub-KC15274_ses-202308171_task-rest_dir-AP_run-2_bold
sub-KC15274,ses-202308171,func,sub-KC15274_ses-202308171_task-rest_dir-PA_run-1_bold
sub-KC15274,ses-202308171,func,sub-KC15274_ses-202308171_task-rest_dir-PA_run-2_bold
sub-KC15274,ses-202308171,anat,sub-KC15274_ses-202308171_run-1_T1w
sub-KC15274,ses-202308171,anat,sub-KC15274_ses-202308171_run-1_T2w
sub-KC15274,ses-202310301,func,sub-KC15274_ses-202310301_task-rest_dir-AP_run-1_bold
sub-KC15274,ses-202310301,func,sub-KC15274_ses-202310301_task-rest_dir-AP_run-2_bold
sub-KC15274,ses-202310301,func,sub-KC15274_ses-202310301_task-rest_dir-PA_run-1_bold
sub-KC15274,ses-202310301,func,sub-KC15274_ses-202310301_task-rest_dir-PA_run-2_bold
sub-KC15274,ses-202310301,anat,sub-KC15274_ses-202310301_run-1_T1w
sub-KC15274,ses-202310301,anat,sub-KC15274_ses-202310301_run-1_T2w
sub-ME41045,ses-202308222,func,sub-ME41045_ses-202308222_task-rest_dir-AP_run-1_bold
sub-ME41045,ses-202308222,func,sub-ME41045_ses-202308222_task-rest_dir-AP_run-2_bold
sub-ME41045,ses-202308222,func,sub-ME41045_ses-202308222_task-rest_dir-PA_run-1_bold
sub-ME41045,ses-202308222,func,sub-ME41045_ses-202308222_task-rest_dir-PA_run-2_bold
sub-ME41045,ses-202308222,anat,sub-ME41045_ses-202308222_run-1_T1w
sub-ME41045,ses-202308222,anat,sub-ME41045_ses-202308222_run-1_T2w
sub-CA06223,ses-202305051,func,sub-CA06223_ses-202305051_task-rest_dir-AP_run-1_bold
sub-CA06223,ses-202305051,func,sub-CA06223_ses-202305051_task-rest_dir-AP_run-2_bold
sub-CA06223,ses-202305051,func,sub-CA06223_ses-202305051_task-rest_dir-PA_run-1_bold
sub-CA06223,ses-202305051,func,sub-CA06223_ses-202305051_task-rest_dir-PA_run-2_bold
sub-CA06223,ses-202305051,anat,sub-CA06223_ses-202305051_run-1_T1w
sub-CA06223,ses-202305051,anat,sub-CA06223_ses-202305051_run-1_T2w
sub-CA06223,ses-202302171,func,sub-CA06223_ses-202302171_task-rest_dir-AP_run-1_bold
sub-CA06223,ses-202302171,func,sub-CA06223_ses-202302171_task-rest_dir-AP_run-2_bold
sub-CA06223,ses-202302171,func,sub-CA06223_ses-202302171_task-rest_dir-PA_run-1_bold
sub-CA06223,ses-202302171,func,sub-CA06223_ses-202302171_task-rest_dir-PA_run-2_bold
sub-CA06223,ses-202302171,anat,sub-CA06223_ses-202302171_run-1_T1w
sub-CA06223,ses-202302171,anat,sub-CA06223_ses-202302171_run-1_T2w
sub-LS82943,ses-202308181,func,sub-LS82943_ses-202308181_task-rest_dir-AP_run-1_bold
sub-LS82943,ses-202308181,func,sub-LS82943_ses-202308181_task-rest_dir-AP_run-2_bold
sub-LS82943,ses-202308181,func,sub-LS82943_ses-202308181_task-rest_dir-PA_run-1_bold
sub-LS82943,ses-202308181,func,sub-LS82943_ses-202308181_task-rest_dir-PA_run-2_bold
sub-LS82943,ses-202308181,anat,sub-LS82943_ses-202308181_run-1_T1w
sub-LS82943,ses-202308181,anat,sub-LS82943_ses-202308181_run-1_T2w
sub-YA18404,ses-202308241,func,sub-YA18404_ses-202308241_task-rest_dir-AP_run-1_bold
sub-YA18404,ses-202308241,func,sub-YA18404_ses-202308241_task-rest_dir-AP_run-2_bold
sub-YA18404,ses-202308241,func,sub-YA18404_ses-202308241_task-rest_dir-PA_run-1_bold
sub-YA18404,ses-202308241,func,sub-YA18404_ses-202308241_task-rest_dir-PA_run-2_bold
sub-YA18404,ses-202308241,anat,sub-YA18404_ses-202308241_rec-norm_run-1_T1w
sub-YA18404,ses-202308241,anat,sub-YA18404_ses-202308241_rec-norm_run-1_T2w
sub-ME42794,ses-202308181,func,sub-ME42794_ses-202308181_task-rest_dir-AP_run-1_bold
sub-ME42794,ses-202308181,func,sub-ME42794_ses-202308181_task-rest_dir-AP_run-2_bold
sub-ME42794,ses-202308181,func,sub-ME42794_ses-202308181_task-rest_dir-PA_run-1_bold
sub-ME42794,ses-202308181,func,sub-ME42794_ses-202308181_task-rest_dir-PA_run-2_bold
sub-ME42794,ses-202308181,anat,sub-ME42794_ses-202308181_run-1_T1w
sub-ME42794,ses-202308181,anat,sub-ME42794_ses-202308181_run-1_T2w
sub-MT18272,ses-202307021,func,sub-MT18272_ses-202307021_task-rest_dir-AP_run-1_bold
sub-MT18272,ses-202307021,func,sub-MT18272_ses-202307021_task-rest_dir-AP_run-2_bold
sub-MT18272,ses-202307021,func,sub-MT18272_ses-202307021_task-rest_dir-PA_run-1_bold
sub-MT18272,ses-202307021,func,sub-MT18272_ses-202307021_task-rest_dir-PA_run-2_bold
sub-MT18272,ses-202307021,anat,sub-MT18272_ses-202307021_rec-norm_run-1_T1w
sub-MT18272,ses-202307021,anat,sub-MT18272_ses-202307021_rec-norm_run-1_T2w
sub-MT18272,ses-202309051,func,sub-MT18272_ses-202309051_task-rest_dir-AP_run-1_bold
sub-MT18272,ses-202309051,func,sub-MT18272_ses-202309051_task-rest_dir-AP_run-2_bold
sub-MT18272,ses-202309051,func,sub-MT18272_ses-202309051_task-rest_dir-PA_run-1_bold
sub-MT18272,ses-202309051,func,sub-MT18272_ses-202309051_task-rest_dir-PA_run-2_bold
sub-MT18272,ses-202309051,anat,sub-MT18272_ses-202309051_rec-norm_run-1_T1w
sub-MT18272,ses-202309051,anat,sub-MT18272_ses-202309051_rec-norm_run-1_T2w
sub-CA10361,ses-202305161,func,sub-CA10361_ses-202305161_task-rest_dir-AP_run-1_bold
sub-CA10361,ses-202305161,func,sub-CA10361_ses-202305161_task-rest_dir-AP_run-2_bold
sub-CA10361,ses-202305161,func,sub-CA10361_ses-202305161_task-rest_dir-PA_run-1_bold
sub-CA10361,ses-202305161,func,sub-CA10361_ses-202305161_task-rest_dir-PA_run-2_bold
sub-CA10361,ses-202305161,anat,sub-CA10361_ses-202305161_run-1_T1w
sub-CA10361,ses-202305161,anat,sub-CA10361_ses-202305161_run-1_T2w
sub-CA10361,ses-202308251,func,sub-CA10361_ses-202308251_task-rest_dir-AP_run-1_bold
sub-CA10361,ses-202308251,func,sub-CA10361_ses-202308251_task-rest_dir-AP_run-2_bold
sub-CA10361,ses-202308251,func,sub-CA10361_ses-202308251_task-rest_dir-PA_run-1_bold
sub-CA10361,ses-202308251,func,sub-CA10361_ses-202308251_task-rest_dir-PA_run-2_bold
sub-CA10361,ses-202308251,anat,sub-CA10361_ses-202308251_run-1_T1w
sub-CA10361,ses-202308251,anat,sub-CA10361_ses-202308251_run-1_T2w
sub-GA02815,ses-202308221,func,sub-GA02815_ses-202308221_task-rest_dir-AP_run-1_bold
sub-GA02815,ses-202308221,func,sub-GA02815_ses-202308221_task-rest_dir-AP_run-2_bold
sub-GA02815,ses-202308221,func,sub-GA02815_ses-202308221_task-rest_dir-PA_run-1_bold
sub-GA02815,ses-202308221,func,sub-GA02815_ses-202308221_task-rest_dir-PA_run-2_bold
sub-GA02815,ses-202308221,anat,sub-GA02815_ses-202308221_run-1_T1w
sub-GA02815,ses-202308221,anat,sub-GA02815_ses-202308221_run-1_T2w
sub-GA02815,ses-202305091,func,sub-GA02815_ses-202305091_task-rest_dir-AP_run-1_bold
sub-GA02815,ses-202305091,func,sub-GA02815_ses-202305091_task-rest_dir-AP_run-2_bold
sub-GA02815,ses-202305091,func,sub-GA02815_ses-202305091_task-rest_dir-PA_run-1_bold
sub-GA02815,ses-202305091,func,sub-GA02815_ses-202305091_task-rest_dir-PA_run-2_bold
sub-GA02815,ses-202305091,anat,sub-GA02815_ses-202305091_run-2_T1w
sub-GA02815,ses-202305091,anat,sub-GA02815_ses-202305091_run-1_T2w
sub-BM73314,ses-202308311,func,sub-BM73314_ses-202308311_task-rest_dir-AP_run-1_bold
sub-BM73314,ses-202308311,func,sub-BM73314_ses-202308311_task-rest_dir-AP_run-2_bold
sub-BM73314,ses-202308311,func,sub-BM73314_ses-202308311_task-rest_dir-PA_run-1_bold
sub-BM73314,ses-202308311,func,sub-BM73314_ses-202308311_task-rest_dir-PA_run-2_bold
sub-BM73314,ses-202308311,anat,sub-BM73314_ses-202308311_rec-norm_run-1_T1w
sub-BM73314,ses-202308311,anat,sub-BM73314_ses-202308311_rec-norm_run-1_T2w
sub-KC17200,ses-202306291,func,sub-KC17200_ses-202306291_task-rest_dir-AP_run-1_bold
sub-KC17200,ses-202306291,func,sub-KC17200_ses-202306291_task-rest_dir-AP_run-2_bold
sub-KC17200,ses-202306291,func,sub-KC17200_ses-202306291_task-rest_dir-PA_run-1_bold
sub-KC17200,ses-202306291,func,sub-KC17200_ses-202306291_task-rest_dir-PA_run-2_bold
sub-KC17200,ses-202306291,anat,sub-KC17200_ses-202306291_run-1_T1w
sub-KC17200,ses-202306291,anat,sub-KC17200_ses-202306291_run-1_T2w
sub-KC17200,ses-202309071,func,sub-KC17200_ses-202309071_task-rest_dir-AP_run-1_bold
sub-KC17200,ses-202309071,func,sub-KC17200_ses-202309071_task-rest_dir-AP_run-2_bold
sub-KC17200,ses-202309071,func,sub-KC17200_ses-202309071_task-rest_dir-PA_run-1_bold
sub-KC17200,ses-202309071,func,sub-KC17200_ses-202309071_task-rest_dir-PA_run-2_bold
sub-KC17200,ses-202309071,anat,sub-KC17200_ses-202309071_run-1_T1w
sub-KC17200,ses-202309071,anat,sub-KC17200_ses-202309071_run-1_T2w
sub-ME79624,ses-202308291,func,sub-ME79624_ses-202308291_task-rest_dir-AP_run-1_bold
sub-ME79624,ses-202308291,func,sub-ME79624_ses-202308291_task-rest_dir-AP_run-2_bold
sub-ME79624,ses-202308291,func,sub-ME79624_ses-202308291_task-rest_dir-PA_run-1_bold
sub-ME79624,ses-202308291,func,sub-ME79624_ses-202308291_task-rest_dir-PA_run-2_bold
sub-ME79624,ses-202308291,anat,sub-ME79624_ses-202308291_run-1_T1w
sub-ME79624,ses-202308291,anat,sub-ME79624_ses-202308291_run-1_T2w
sub-ME65714,ses-202309011,func,sub-ME65714_ses-202309011_task-rest_dir-AP_run-1_bold
sub-ME65714,ses-202309011,func,sub-ME65714_ses-202309011_task-rest_dir-AP_run-2_bold
sub-ME65714,ses-202309011,func,sub-ME65714_ses-202309011_task-rest_dir-PA_run-1_bold
sub-ME65714,ses-202309011,func,sub-ME65714_ses-202309011_task-rest_dir-PA_run-2_bold
sub-ME65714,ses-202309011,anat,sub-ME65714_ses-202309011_run-1_T1w
sub-ME65714,ses-202309011,anat,sub-ME65714_ses-202309011_run-1_T2w
sub-ME27643,ses-202308111,func,sub-ME27643_ses-202308111_task-rest_dir-AP_run-1_bold
sub-ME27643,ses-202308111,func,sub-ME27643_ses-202308111_task-rest_dir-AP_run-2_bold
sub-ME27643,ses-202308111,func,sub-ME27643_ses-202308111_task-rest_dir-PA_run-1_bold
sub-ME27643,ses-202308111,func,sub-ME27643_ses-202308111_task-rest_dir-PA_run-2_bold
sub-ME27643,ses-202308111,anat,sub-ME27643_ses-202308111_run-1_T1w
sub-ME27643,ses-202308111,anat,sub-ME27643_ses-202308111_run-1_T2w
sub-ME27643,ses-202311281,func,sub-ME27643_ses-202311281_task-rest_dir-AP_run-1_bold
sub-ME27643,ses-202311281,func,sub-ME27643_ses-202311281_task-rest_dir-AP_run-2_bold
sub-ME27643,ses-202311281,func,sub-ME27643_ses-202311281_task-rest_dir-PA_run-1_bold
sub-ME27643,ses-202311281,func,sub-ME27643_ses-202311281_task-rest_dir-PA_run-2_bold
sub-ME27643,ses-202311281,anat,sub-ME27643_ses-202311281_run-1_T1w
sub-ME27643,ses-202311281,anat,sub-ME27643_ses-202311281_run-1_T2w
sub-LS56289,ses-202309061,func,sub-LS56289_ses-202309061_task-rest_dir-AP_run-1_bold
sub-LS56289,ses-202309061,func,sub-LS56289_ses-202309061_task-rest_dir-AP_run-2_bold
sub-LS56289,ses-202309061,func,sub-LS56289_ses-202309061_task-rest_dir-PA_run-1_bold
sub-LS56289,ses-202309061,func,sub-LS56289_ses-202309061_task-rest_dir-PA_run-2_bold
sub-LS56289,ses-202309061,anat,sub-LS56289_ses-202309061_run-1_T1w
sub-LS56289,ses-202309061,anat,sub-LS56289_ses-202309061_run-1_T2w
sub-ME02964,ses-202308291,func,sub-ME02964_ses-202308291_task-rest_dir-AP_run-1_bold
sub-ME02964,ses-202308291,func,sub-ME02964_ses-202308291_task-rest_dir-AP_run-2_bold
sub-ME02964,ses-202308291,func,sub-ME02964_ses-202308291_task-rest_dir-PA_run-1_bold
sub-ME02964,ses-202308291,func,sub-ME02964_ses-202308291_task-rest_dir-PA_run-2_bold
sub-ME02964,ses-202308291,anat,sub-ME02964_ses-202308291_run-1_T1w
sub-ME02964,ses-202308291,anat,sub-ME02964_ses-202308291_run-1_T2w
sub-ME02964,ses-202312071,func,sub-ME02964_ses-202312071_task-rest_dir-AP_run-1_bold
sub-ME02964,ses-202312071,func,sub-ME02964_ses-202312071_task-rest_dir-AP_run-2_bold
sub-ME02964,ses-202312071,func,sub-ME02964_ses-202312071_task-rest_dir-PA_run-1_bold
sub-ME02964,ses-202312071,func,sub-ME02964_ses-202312071_task-rest_dir-PA_run-2_bold
sub-ME02964,ses-202312071,anat,sub-ME02964_ses-202312071_run-1_T1w
sub-ME02964,ses-202312071,anat,sub-ME02964_ses-202312071_run-1_T2w
sub-CP76052,ses-202308101,anat,sub-CP76052_ses-202308101_run-1_T1w
sub-CP76052,ses-202308101,anat,sub-CP76052_ses-202308101_run-1_T2w
sub-CP76052,ses-202310131,func,sub-CP76052_ses-202310131_task-rest_dir-AP_run-1_bold
sub-CP76052,ses-202310131,func,sub-CP76052_ses-202310131_task-rest_dir-AP_run-2_bold
sub-CP76052,ses-202310131,func,sub-CP76052_ses-202310131_task-rest_dir-PA_run-1_bold
sub-CP76052,ses-202310131,func,sub-CP76052_ses-202310131_task-rest_dir-PA_run-2_bold
sub-CP76052,ses-202310131,anat,sub-CP76052_ses-202310131_run-1_T1w
sub-CP76052,ses-202310131,anat,sub-CP76052_ses-202310131_run-1_T2w
sub-ME67984,ses-202309151,func,sub-ME67984_ses-202309151_task-rest_dir-AP_run-1_bold
sub-ME67984,ses-202309151,func,sub-ME67984_ses-202309151_task-rest_dir-AP_run-2_bold
sub-ME67984,ses-202309151,func,sub-ME67984_ses-202309151_task-rest_dir-PA_run-1_bold
sub-ME67984,ses-202309151,func,sub-ME67984_ses-202309151_task-rest_dir-PA_run-2_bold
sub-ME67984,ses-202309151,anat,sub-ME67984_ses-202309151_run-1_T1w
sub-ME67984,ses-202309151,anat,sub-ME67984_ses-202309151_run-1_T2w
sub-ME02742,ses-202309191,func,sub-ME02742_ses-202309191_task-rest_dir-AP_run-1_bold
sub-ME02742,ses-202309191,func,sub-ME02742_ses-202309191_task-rest_dir-AP_run-2_bold
sub-ME02742,ses-202309191,func,sub-ME02742_ses-202309191_task-rest_dir-PA_run-1_bold
sub-ME02742,ses-202309191,func,sub-ME02742_ses-202309191_task-rest_dir-PA_run-2_bold
sub-ME02742,ses-202309191,anat,sub-ME02742_ses-202309191_run-1_T1w
sub-ME02742,ses-202309191,anat,sub-ME02742_ses-202309191_run-1_T2w
sub-ST77933,ses-202309121,func,sub-ST77933_ses-202309121_task-rest_dir-AP_run-1_bold
sub-ST77933,ses-202309121,func,sub-ST77933_ses-202309121_task-rest_dir-AP_run-2_bold
sub-ST77933,ses-202309121,func,sub-ST77933_ses-202309121_task-rest_dir-PA_run-1_bold
sub-ST77933,ses-202309121,func,sub-ST77933_ses-202309121_task-rest_dir-PA_run-2_bold
sub-ST77933,ses-202309121,anat,sub-ST77933_ses-202309121_rec-norm_run-1_T1w
sub-ST77933,ses-202309121,anat,sub-ST77933_ses-202309121_rec-norm_run-1_T2w
sub-ST77933,ses-202311082,func,sub-ST77933_ses-202311082_task-rest_dir-AP_run-1_bold
sub-ST77933,ses-202311082,func,sub-ST77933_ses-202311082_task-rest_dir-AP_run-2_bold
sub-ST77933,ses-202311082,func,sub-ST77933_ses-202311082_task-rest_dir-PA_run-1_bold
sub-ST77933,ses-202311082,func,sub-ST77933_ses-202311082_task-rest_dir-PA_run-2_bold
sub-ST77933,ses-202311082,anat,sub-ST77933_ses-202311082_rec-norm_run-1_T1w
sub-ST77933,ses-202311082,anat,sub-ST77933_ses-202311082_rec-norm_run-1_T2w
sub-NN12594,ses-202309181,func,sub-NN12594_ses-202309181_task-rest_dir-AP_run-1_bold
sub-NN12594,ses-202309181,func,sub-NN12594_ses-202309181_task-rest_dir-AP_run-2_bold
